"id","geboorteplaats","overlijdensplaats","soort_instelling","naam","voornamen","roepnaam","geboortedatum","overlijdensdatum","biografie","is_persoon","toon_op_site","rechtenvrij","tussenvoegsels","unique_number","reference","app_state","datum_gewijzigd","gewijzigd_door"
"3609",NULL,NULL,"327","Jeroen Visser Filmprodukties",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-05","Maja Klooster"
"3610",NULL,NULL,NULL,"Metz","Rob",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-06","KvdH"
"3612",NULL,NULL,"327","Wijkcentrum d'oude stadt",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-06","KvdH"
"3613",NULL,NULL,NULL,"Teding van Berkhout","Jaap",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-06","Britt Grootes"
"3614",NULL,NULL,"327","Anema &amp; Hageman",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-06","Britt Grootes"
"3615",NULL,NULL,"327","GTI",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-06","Britt Grootes"
"3616",NULL,NULL,"327","Analoog communicatie",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-06","KvdH"
"3618",NULL,NULL,"327","Nationaal Comité Vrede van Munster",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-08","Maja Klooster"
"3619",NULL,NULL,"327","Universiteit Twente",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-08","Maja Klooster"
"3620",NULL,NULL,NULL,"Fallon","Andrew",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-12","Britt Grootes"
"3621",NULL,NULL,NULL,"Kowalke","Hartmut",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2008-06-25","Maja Klooster"
"3622",NULL,NULL,"327","Calpam",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-12","Britt Grootes"
"3623",NULL,NULL,NULL,"Wolf","Peter",,"0000-00-00","0000-00-00",,"1","1","1","de",,,"1","2007-10-05","Maja Klooster"
"3624",NULL,NULL,NULL,"Fortuin","Dirk",,"0000-00-00","0000-00-00","<p>Grafisch ontwerper</p>","1","1","1",,,,"1","2007-03-13","Maja Klooster"
"3625",NULL,NULL,"314","Pluriform Design",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Maja Klooster"
"3626",NULL,NULL,NULL,"Uijlenbroek","Frank",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-13","Britt Grootes"
"3627",NULL,NULL,"65","Biblo BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Britt Grootes"
"3628",NULL,NULL,"327","Karting Eefde",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Britt Grootes"
"3630",NULL,NULL,"65","vanGrinsven bv Hengelo",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Maja Klooster"
"3631",NULL,NULL,"327","Haskoning BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2008-06-26","Linda Kool"
"3632",NULL,NULL,"327","Binnenlands Beleggingsfonds 'Vast Goed' (BBVG)",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Maja Klooster"
"3633",NULL,NULL,"327","Pierson, Heldring &amp; Pierson NV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Britt Grootes"
"3635",NULL,NULL,"327","Stichting Commissie voor de Vecht en het Oostelijk en Westelijk Plassengebied",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Maja Klooster"
"3636",NULL,NULL,"327","Academisch Ziekenhuis VU",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-13","Britt Grootes"
"3637",NULL,NULL,NULL,"Mars","Laura",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-13","Maja Klooster"
"3638",NULL,NULL,NULL,"Wechgelaar","Lex",,"0000-00-00","0000-00-00","<p>Beeldend kunstenaar</p>","1","1","1",,,,"1","2007-03-13","Maja Klooster"
"3639",NULL,NULL,NULL,"Martens","Olav",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-14","Britt Grootes"
"3640",NULL,NULL,"327","Amsterdamse Bos",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-14","Britt Grootes"
"3641",NULL,NULL,NULL,"Dolk","Wim",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-14","Britt Grootes"
"3642",NULL,NULL,"327","Gemeenschappelijke Medische Dienst GMD",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2008-06-03","Linda Kool"
"3643",NULL,NULL,NULL,"Nienhuis","Bert",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-14","Britt Grootes"
"3644",NULL,NULL,"65","Drukkerij Industrie BV Amsterdam",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-15","Maja Klooster"
"3646",NULL,NULL,NULL,"Terlouw","Marcel",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2007-03-16","Maja Klooster"
"3647",NULL,NULL,"65","Drukkerij Samsom - Sijthoff",NULL,NULL,NULL,NULL,"<p>Alphen aan den Rijn</p>",NULL,"1","1",NULL,,,"1","2007-03-16","Maja Klooster"
"3649",NULL,NULL,NULL,"Spek","Arjanne",,"0000-00-00","0000-00-00","<p>beeldend kunstenaar</p>","1","1","1","van der",,,"1","2007-03-16","Maja Klooster"
"3650",NULL,NULL,"327","Stichting Kifaia",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-19","Britt Grootes"
"3651",NULL,NULL,NULL,"Bekker","Bert",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-19","Britt Grootes"
"3652",NULL,NULL,"327","Het Brabants Orkest",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-19","Britt Grootes"
"3653",NULL,NULL,NULL,"Lamers","Henk",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-03-19","Britt Grootes"
"3654",NULL,NULL,"327","Bank Mendes Gans NV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-19","Britt Grootes"
"3655",NULL,NULL,"327","Heuga",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-20","Britt Grootes"
"3656",NULL,NULL,"327","DMV Campina",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-20","Britt Grootes"
"3657",NULL,NULL,"327","'t Smackzeyl",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-20","Britt Grootes"
"3658",NULL,NULL,"327","Van Ommeren Ceteco NV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-01-20","Linda Kool"
"3659",NULL,NULL,"327","Lagere school in Uddel",NULL,NULL,NULL,NULL,"<p>Betreft een kleine school (openbaar lager onderwijs) aan de Garderenseweg in Uddel. </p>",NULL,"1","1",NULL,,,"1","2007-03-22","Maja Klooster"
"3660",NULL,NULL,"327","Vereniging van jonge grafische ondernemers",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-03-26","Britt Grootes"
"3662",NULL,NULL,"327","Café De Engelbewaarder",NULL,NULL,NULL,NULL,"<p>Amsterdam</p>",NULL,"1","1",NULL,,,"1","2007-03-26","Maja Klooster"
"3663",NULL,NULL,"327","Spoorwegbouwbedrijf",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-10","Britt Grootes"
"3664",NULL,NULL,"327","Stichting Dr. Ir. Th. P. Tromp",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-10","Britt Grootes"
"3665",NULL,NULL,"86","Uitgeverij Het Spectrum",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-11","Britt Grootes"
"3666",NULL,NULL,"327","Structure",NULL,NULL,NULL,NULL,"<p>Annual on the new art </p>",NULL,"1","1",NULL,,,"1","2007-04-11","Britt Grootes"
"3667",NULL,NULL,NULL,"Swart","H.L.",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-11","Britt Grootes"
"3668",NULL,NULL,"360","Le chat qui pelote",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-11","Britt Grootes"
"3669",NULL,NULL,NULL,"Spencer","Herbert",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-11","Britt Grootes"
"3670",NULL,NULL,"327","Star Paper Mills Ltd",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-11","Britt Grootes"
"3671",NULL,NULL,NULL,"Haartsen","Tom",,"0000-00-00","0000-00-00","<p>Fotograaf</p>","1","1","1",,,,"1","2007-04-11","Maja Klooster"
"3672",NULL,NULL,NULL,"Hetjes","Dick",,"0000-00-00","0000-00-00","<p>Fotograaf</p>","1","1","1",,,,"1","2007-04-11","Maja Klooster"
"3673",NULL,NULL,NULL,"Oudsten","Frank",,"0000-00-00","0000-00-00",,"1","1","1","den",,,"1","2007-04-11","Britt Grootes"
"3675",NULL,NULL,NULL,"Rosinga","John",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2007-04-12","Maja Klooster"
"3676",NULL,NULL,NULL,"Noort","Theo",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2007-04-12","Maja Klooster"
"3677",NULL,NULL,"65","Drukkerij Teewes",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2008-05-20","Maja Klooster"
"3678",NULL,NULL,NULL,"Spier","Edo",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-16","Britt Grootes"
"3679",NULL,NULL,"327","Nederlandse Foto-Litho Inrichting",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-16","Britt Grootes"
"3681",NULL,NULL,NULL,"Sambeek","Will",,"0000-00-00","0000-00-00",,"1","1","1","van",,,"1","2007-04-16","Maja Klooster"
"3682",NULL,NULL,NULL,"Watano","Shigeru",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-16","Maja Klooster"
"3683",NULL,NULL,"327","International Sales &amp; Import Corporation BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-16","Britt Grootes"
"3689",NULL,NULL,"327","Gemeente Brunssum",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-17","Maja Klooster"
"3693",NULL,NULL,"327","Studio Hartland",NULL,NULL,NULL,NULL,"<p>fotostudio</p>",NULL,"1","1",NULL,,,"1","2007-04-17","Maja Klooster"
"3695",NULL,NULL,NULL,"Nieuwelaar","Aldo",,"0000-00-00","0000-00-00",,"1","1","1","van den",,,"1","2007-04-17","Britt Grootes"
"3696",NULL,NULL,"327","Benthem Crouwel Wiersma Architekten",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-17","Britt Grootes"
"3697",NULL,NULL,NULL,"Hoek","W.J.",,"0000-00-00","0000-00-00",,"1","1","1","van",,,"1","2007-04-17","Britt Grootes"
"3698",NULL,NULL,"327","De Uitgebreid Technische School",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-18","Britt Grootes"
"3699",NULL,NULL,"327","Teleac",NULL,NULL,NULL,NULL,"<p></p><p>Stichting Televisie Academie</p><p></p>",NULL,"1","1",NULL,,,"1","2007-04-18","Britt Grootes"
"3700",NULL,NULL,"327","Instituut voor Grafische Techniek TNO",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-19","Maja Klooster"
"3701",NULL,NULL,"327","Wagemans &amp; Van Tuinen NV Maastricht",NULL,NULL,NULL,NULL,"<p></p><p>fabrikant van Artifort meubelen en Epeda matrassen</p><p></p>",NULL,"1","1",NULL,,,"1","2007-04-19","Maja Klooster"
"3702",NULL,NULL,"327","Epeda",NULL,NULL,NULL,NULL,"<p></p><p>onderdeel van Wagemans en van Tuinen NV</p><p></p>",NULL,"1","1",NULL,,,"1","2007-04-19","Maja Klooster"
"3703",NULL,NULL,"327","Oscar Film Amsterdam",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-20","Maja Klooster"
"3704",NULL,NULL,"327","Nederlands Instituut voor Volkshuisvesting en Stedebouw",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-20","Maja Klooster"
"3705",NULL,NULL,"327","Reactor Centrum Nederland",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-20","Maja Klooster"
"3706",NULL,NULL,"327","Hervormde Gemeente van Houtrijk en Polanen",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-20","Maja Klooster"
"3708",NULL,NULL,"327","Ahoy'",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2008-06-23","Linda Kool"
"3709",NULL,NULL,"327","Jansen + Co",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-20","Maja Klooster"
"3710",NULL,NULL,NULL,"Levita M.D.","David J.",,"0000-00-00","0000-00-00",,"1","1","1","de",,,"1","2007-04-20","Maja Klooster"
"3711",NULL,NULL,"327","Groenpol",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3712",NULL,NULL,NULL,"Knobbe","Roel",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-23","Britt Grootes"
"3713",NULL,NULL,"327","Lutkie &amp; Smit",NULL,NULL,NULL,NULL,"<p></p><p>Papierleverancier</p><p></p>",NULL,"1","1",NULL,,,"1","2007-04-23","Britt Grootes"
"3714",NULL,NULL,"327","Houtvoorlichtingsinstituut",NULL,NULL,NULL,NULL,"<p>Amsterdam</p>",NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3715",NULL,NULL,"327","Artemis",NULL,NULL,NULL,NULL,"<p>Opleidingsinstituut in Amsterdam</p>",NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3716",NULL,NULL,"327","Piet Kuiters Free Jazz Inc.",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-23","Britt Grootes"
"3717",NULL,NULL,NULL,"Bevers","A.M.",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-23","Maja Klooster"
"3719",NULL,NULL,NULL,"Bruggeman","Hans",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-23","Britt Grootes"
"3720",NULL,NULL,"327","Stichting Vrije Jeugdkerk en kampen",NULL,NULL,NULL,NULL,"<p>Rotterdam</p>",NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3721",NULL,NULL,NULL,"Walkate","Hans",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-23","Britt Grootes"
"3722",NULL,NULL,"327","Stichting Staalcentrum Nederland",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-23","Britt Grootes"
"3724",NULL,NULL,"327","Het Staalbouwkundig Genootschap",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-23","Britt Grootes"
"3725",NULL,NULL,"327","Kroniek van kunst en kultuur",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3726",NULL,NULL,NULL,"Sok","Ap",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2007-04-23","Britt Grootes"
"3727",NULL,NULL,"327","The European Federation of Financial Analyst Societies",NULL,NULL,NULL,NULL,"<p>Fédération Européenne des Associations d'Analystes Financiers<br /></p>",NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3728",NULL,NULL,"65","Kopieerinrichting A",NULL,NULL,NULL,NULL,"<p></p><p>Den Haag</p><p></p>",NULL,"1","1",NULL,,,"1","2007-04-23","Maja Klooster"
"3729",NULL,NULL,"327","Bond voor Nederlandse Meubelfabrieken",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2007-04-24","Maja Klooster"
