"id","volgorde","fk_rubriek_parent","fk_archief","toelichting","publiceren","naam","app_state","datum_gewijzigd","gewijzigd_door"
"427",NULL,"418","10","<p>Pieter Brattinga heeft het affiche, het logo voor de catalogus en de uitnodiging ontworpen</p>","1","Tentoonstelling Juan Gris","1","2004-11-25","Charlotte"
"429",NULL,"104","10",,"1","Opdrachten huisstijl","1","2004-11-25","Trudi"
"430",NULL,"104","10",,"1","Ministerie van Landbouw en Visserij","1","2004-11-29","Trudi"
"431",NULL,"274","10",,"1","7 Huisstijl","1","2004-11-29","Diderik"
"432",NULL,"416","10",,"1","Voor de ruimte gedacht , With space in mind","1","2004-11-30","Charlotte"
"433",NULL,"416","10",,"1","Catalogus De Kröllers en hun architecten","1","2004-11-30","Charlotte"
"434",NULL,"416","10",,"1","Catalogus collectie Visser","1","2004-11-30","Charlotte"
"436",NULL,"235","10","<p>Management consultants for art and design. BV van Pieter Brattinga</p>","1","Form Mediation , International BV","1","2004-11-30","Trudi"
"437",NULL,"436","10",,"1","Huisstijl","1","2004-11-30","Trudi"
"439",NULL,"235","10","<p>Agentschap van Pieter Brattinga en Dick Bruna</p>","1","Mercis BV","1","2004-12-01","Trudi"
"443",NULL,"116","10",,"1","Beeldmateriaal","1","2004-12-02","Charlotte"
"444",NULL,"116","10",,"1","Publiciteit","1","2004-12-02","Charlotte"
"445",NULL,"450","10",,"1","Affiches van Anthon Beeke","1","2004-12-02","Charlotte"
"446",NULL,"274","10",,"1","8 Beeldmateriaal","1","2004-12-06","Diderik"
"448",NULL,"287","10",,"1","Correspondentie","1","2004-12-07","Diderik"
"450",NULL,"116","10",,"1","Tentoonstellingen","1","2005-03-23","Trudi"
"451",NULL,"248","10",,"1","60 Plakate , neun holländische Graphiker 1956-1970","1","2004-12-09","Charlotte"
"452",NULL,"248","10",,"1","IDEA","1","2004-12-09","Charlotte"
"453",NULL,"248","10",,"1","Dick Dooijes , Pieter Brattinga , A history of the Dutch poster 1890-1960","1","2004-12-09","Charlotte"
"454",NULL,"125","10",,"1","Artikelen","1","2004-12-09","Charlotte"
"455",NULL,"287","10",,"1","Beeldmateriaal","1","2004-12-13","Diderik"
"456",NULL,"287","10",,"1","Divers","1","2005-02-28","Trudi"
"457",NULL,"235","10",,"1","Biennale of Graphic Design Brno","1","2005-01-12","Trudi"
"458",NULL,"112","10",,"1","1990 - 2000","1","2004-12-14","Diderik"
"460",NULL,"112","10",,"1","1980 - 1990","1","2004-12-14","Diderik"
"461",NULL,"120","10",,"1","Tentoonstelling het atelier van Karel Appel in Kasteel Groeneveld","1","2004-12-14","Charlotte"
"462",NULL,"112","10",,"1","1970 - 1980","1","2004-12-14","Diderik"
"463",NULL,"112","10",,"1","1960 - 1970","1","2004-12-14","Diderik"
"465",NULL,"104","10",,"1","Corcoran Gallery of Art","1","2004-12-15","Charlotte"
"466",NULL,"392","10",,"1","Correspondentie","1","2004-12-15","Charlotte"
"467",NULL,"237","10",,"1","Artikelen","1","2005-01-18","Trudi"
"468",NULL,"376","10",,"1","Publicaties","1","2004-12-15","Charlotte"
"469",NULL,"235","10","<p>te Warschau, Polen</p>","1","International Poster Biennale","1","2004-12-15","Charlotte"
"470",NULL,"112","10",,"1","1950 - 1960","1","2004-12-20","Diderik"
"471",NULL,"208","1",,"1","A.A.M. Stols","1","2005-01-07","Karin"
"472",NULL,"208","1",,"1","De Haan","1","2005-01-07","Karin"
"473",NULL,"208","1",,"1","Werkgroep 2000","1","2005-01-07","Karin"
"474",NULL,"208","1",,"1","A.J.G. Strengholt NV","1","2005-01-07","Karin"
"475",NULL,"208","1",,"1","Overige uitgevers","1","2005-01-07","Karin"
"476",NULL,"547","1",,"1","Schrofer Delights","1","2005-09-29","Karin"
"477",NULL,"354","1",,"1","Stadsdrukkerij Amsterdam","1","2005-01-08","Karin"
"478",NULL,"354","1",,"1","Riva NV","1","2005-01-08","Karin"
"479",NULL,"216","1",,"1","Billiton Maatschappij NV","1","2005-01-08","Karin"
"480",NULL,"353","1",,"1","Houthandel v/h William Pont NV","1","2005-01-08","Karin"
"481",NULL,"203","1",,"1","DeMaxwell Land Concessie mij. NV","1","2005-01-08","Karin"
"482",NULL,NULL,"1","<p></p><p>Schrofer was van 1952-1955 als ontwerper in vaste dienst bij Drukkerij Meijer. Daarna vestigde hij zich als zelfstandig ontwerper maar bleef in los-vast verband als ontwerper en adviseur bij de drukkerij betrokken. <br /></p><p></p>","1","1. Drukkerij Meijer NV Wormerveer 1952 - 1955","1","2009-02-10","Maja Klooster"
"483",NULL,"203","1",,"1","Koninklijke Nederlandse Heidemaatschappij","1","2005-01-08","Karin"
"484",NULL,NULL,"1",,"1","3. Total Design 1973 - 1979","1","2010-02-09","Maja Klooster"
"485",NULL,"508","10","<p></p><p>Publicatie door Geneviève Waldmann en tentoonstelling in het Rijksmuseum Kröller-Müller in Otterlo (15 augustus tot 1 oktober 1989)<br /></p><p></p>","1","De activiteiten van Pieter Brattinga, een tijdsbeeld","1","2005-01-10","Trudi"
"486",NULL,"149","1",,"1","Catalogi en affiches, divers","1","2005-09-22","Karin"
"487",NULL,"104","10","<p>Werkgroep bewegwijzering Metro</p>","1","Gemeente Amsterdam","1","2005-01-10","Trudi"
"488",NULL,"361","1",,"1","Muzenboog, Stadsgalerij Heerlen","1","2005-10-18","Karin"
"489",NULL,"149","1",,"1","Bewegwijzering cultureel centrum De Vest Alkmaar","1","2005-07-19","Karin"
"491",NULL,"216","1",,"1","Federatie der werkgeversorganisatiën in het boekdrukkersbedrijf","1","2005-05-02","Karin"
"492",NULL,"96","1",,"1","Beeldmateriaal","1","2005-08-25","Karin"
"495",NULL,"104","10",,"1","International Council of Infant Food Industries (ICIFI)","1","2005-01-12","Trudi"
"496",NULL,"235","10",,"1","Beeld van de Week","1","2005-01-13","Trudi"
"497",NULL,"104","10",,"1","Het Vrije Volk","1","2005-01-13","Trudi"
"498",NULL,"248","10",,"1","Rheinhold Publishing Corporation","1","2005-01-13","Trudi"
"499",NULL,"203","1",,"1","Katholieke Universiteit Nijmegen","1","2005-01-13","Karin"
"500",NULL,"216","1","<p>Bestuur van gezamelijke ouderverenigingen voor het geestelijk misdeeld kind te Haarlem</p>","1","De Federatie","1","2005-01-16","Karin"
"501",NULL,"130","1",,"1","'t Péënessertje, maandblad voor het P&amp;S personeel","1","2005-02-12","Karin"
"502",NULL,"354","1",,"1","Sikkens","1","2005-01-16","Karin"
"503",NULL,"1","1",,"1","Pak Proost","1","2005-01-16","Karin"
"504",NULL,"1","1",,"1","Het Nationale Ballet","1","2005-01-16","Karin"
"506",NULL,"125","10",,"1","Tentoonstellingen","1","2005-01-17","Trudi"
"507",NULL,"509","10","<p>Tentoonstelling in de GGG Gallery in Tokyo, 3-25 april 1995</p>","1","Pieter Brattinga designs for people","1","2005-01-18","Trudi"
"508",NULL,"237","10","<p>Boeken, catalogi e.d.</p>","1","Publicaties","1","2005-01-18","Trudi"
"509",NULL,"237","10",,"1","Tentoonstellingen","1","2005-01-18","Trudi"
"510",NULL,"216","1",,"1","Esso","1","2005-01-21","Karin"
"511",NULL,"203","1",,"1","Holbouw NV, Utrecht","1","2005-01-21","Karin"
"512",NULL,"203","1",,"1","Ministerie van Financiën, Commissie voor bijzondere muntuitgiften","1","2005-01-21","Karin"
"513",NULL,"216","1",,"1","Centrum Bouwen in Staal","1","2005-01-21","Karin"
"518",NULL,"141","1",,"1","Huisstijlprogramma","1","2005-02-03","Karin"
"519",NULL,"245","10",,"1","Specifiek","1","2005-02-07","Trudi"
"520",NULL,"245","10",,"1","Algemeen 1980-1989","1","2005-02-07","Trudi"
"521",NULL,"245","10",,"1","Algemeen 1970-1979","1","2005-02-07","Trudi"
"522",NULL,"245","10",,"1","Algemeen 1955-1969","1","2005-02-09","Suzanne"
"523",NULL,"245","10",,"1","Algemeen 1990-2000","1","2005-02-09","Suzanne"
"524",NULL,"144","1",,"1","Jaarverslagen","1","2005-02-07","Karin"
"525",NULL,"144","1",,"1","Kantooragenda's","1","2005-02-07","Karin"
"526",NULL,"144","1",,"1","Algemene postzegel","1","2005-02-07","Karin"
"527",NULL,"144","1",,"1","Bijzondere postzegels en eerste-daguitgaven","1","2005-02-07","Karin"
"528",NULL,"529","1",,"1","Bewegwijzering Girokantoren","1","2005-02-07","Karin"
"529",NULL,"484","1",,"1","PTT (TD)","1","2005-02-08","Karin"
"530",NULL,"484","1",,"1","Research Instituut Gebouwde Omgeving","1","2005-02-08","Karin"
"531",NULL,"484","1",,"1","European Broadcasting Union (EBU)","1","2005-02-08","Karin"
"532",NULL,"484","1",,"1","Bankgirocentrale (BGC)","1","2005-02-08","Karin"
"533",NULL,"189","1",,"1","Damesbladencampagne 1964","1","2005-02-09","Karin"
"534",NULL,"192","1",,"1","Eurowoningen","1","2005-02-12","Karin"
"535",NULL,"189","1",,"1","Advertentiereeks voor koffie, 1966","1","2007-06-06","KvdH"
"536",NULL,"149","1",,"1","Filmaffiches","1","2005-02-12","Karin"
"537",NULL,"192","1",,"1","Nationale Levensverzekering-bank","1","2005-02-12","Karin"
"538",NULL,"192","1",,"1","Bureau Voorlichting Levensverzekering","1","2005-02-12","Karin"
"539",NULL,"540","1",,"1","Philips Classical Favourites","1","2005-02-12","Karin"
"540",NULL,"142","1",,"1","Philips Phonografische Industrie (PPI)","1","2005-02-12","Karin"
"546",NULL,"2603","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"547",NULL,"179","1",,"1","Ontwerpen voor familie Schrofer","1","2005-10-18","Karin"
"548",NULL,"353","1",,"1","Nederlands Instituut van Psychologen","1","2005-02-14","Karin"
"549",NULL,"353","1",,"1","Openbaar Kunstbezit","1","2005-02-14","Karin"
"550",NULL,"354","1",,"1","Drukkerij Trio NV","1","2005-02-14","Karin"
"551",NULL,"354","1",,"1","Boek- en offsetdrukkerij Slinger BV","1","2005-02-14","Karin"
"552",NULL,"354","1",,"1","De Telegraaf","1","2005-02-14","Karin"
"553",NULL,"354","1",,"1","Stora Mässhuset","1","2005-02-14","Karin"
"554",NULL,"203","1",,"1","Hotel Casa 400","1","2005-02-14","Karin"
"555",NULL,"355","1",,"1","Zaanlandse Scheepsbouwmij. NV","1","2005-02-14","Karin"
"556",NULL,"216","1",,"1","Bredero Bouwbedrijf","1","2005-02-14","Karin"
"557",NULL,"354","1",,"1","Unie van Waterschappen","1","2005-02-14","Karin"
"558",NULL,"149","1",,"1","Anne Frank Museum","1","2005-02-14","Karin"
"559",NULL,"149","1",,"1","Kunstenaarscentrum Bergen","1","2005-02-14","Karin"
"560",NULL,"149","1",,"1","Gemeentemuseum Arnhem","1","2005-02-14","Karin"
"561",NULL,"149","1",,"1","Museum Boymans Van Beuningen","1","2005-02-14","Karin"
"562",NULL,"149","1",,"1","Filmkrant Schrijfkrant","1","2005-02-14","Karin"
"563",NULL,"149","1",,"1","Scapino","1","2005-02-14","Karin"
"564",NULL,"149","1",,"1","Raad voor de Kunst","1","2005-02-14","Karin"
"566",NULL,"806","1",,"1","Maquettes en schetsen voor meubelen","1","2005-10-04","Karin"
"567",NULL,"2509","12",,"1","Affiches","1","2008-11-07","Maja Klooster"
"571",NULL,"2788","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"572",NULL,"363","1",,"1","Galerie van Kranendonk 1984","1","2005-09-21","Karin"
"573",NULL,"221","1",,"1","Typografisch werk","1","2005-08-25","Karin"
"575",NULL,"203","1",,"1","Heineken","1","2005-02-15","Karin"
"577",NULL,"354","1",,"1","Soft-Wear","1","2005-02-15","Karin"
"578",NULL,"354","1",,"1","Rijks Planologische Dienst","1","2005-02-15","Karin"
"579",NULL,"361","1","<p>Niet gerealiseerd</p>","1","Monument Joop den Uyl","1","2005-10-18","Karin"
"580",NULL,"216","1",,"1","Genootschap voor Reclame","1","2005-02-15","Karin"
"581",NULL,"104","10",,"1","Print America's Graphic Design Magazine","1","2005-02-16","Trudi"
"582",NULL,"104","10",,"1","Winthrop Faulkner &amp; Partners","1","2005-02-21","Suzanne"
"583",NULL,"104","10",,"1","Proost &amp; Brandt nv","1","2005-02-21","Trudi"
"584",NULL,"104","10",,"1","Partij van de Arbeid","1","2005-02-21","Trudi"
"586",NULL,"104","10",,"1","Opera News","1","2005-02-21","Trudi"
"588",NULL,"104","10",,"1","Mickery","1","2005-02-21","Suzanne"
"589",NULL,"248","10",,"1","Design Quarterly 59","1","2005-02-22","Suzanne"
"590",NULL,"235","10",,"1","Vroeg werk","1","2005-02-22","Suzanne"
"591",NULL,"104","10",,"1","Novivorm DSM","1","2005-02-22","Trudi"
"592",NULL,"104","10",,"1","Forum The Magazine of Building","1","2005-02-22","Suzanne"
"593",NULL,"2682","12",,"1","Sonsbeek","1","2005-03-08","Trudi"
"594",NULL,"3015","12",,"1","Stichting Vrouwen in de Beeldende Kunst (SVBK)","1","2005-03-08","Trudi"
"600",NULL,"3015","12",,"1","Stichting Dansgroep Ruth Meijer","1","2005-03-08","Trudi"
"605",NULL,"361","1",,"1","Stichting Christelijk Algemeen Ziekenhuis Noordwest-Veluwe, Harderwijk, Sint Jansdal","1","2005-03-08","Karin"
"606",NULL,"2596","12",,"1","Affiches","1","2008-11-11","Bernadine Ypma"
"607",NULL,"806","1",,"1","Ruimtelijke objecten","1","2005-03-08","Karin"
"608",NULL,"2536","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"609",NULL,"361","1",,"1","Ministerie van WVC, Praktijkburo Beeldende Kunstopdrachten","1","2005-03-10","Karin"
"610",NULL,"361","1",,"1","Ubi ius remedium, Nieuwe Rechtbank Amsterdam","1","2005-03-10","Karin"
"611",NULL,"98","1",,"1","Verzamelde boeken en catalogi","1","2005-03-10","Karin"
"614",NULL,"179","1",,"1","Opdrachtgevers A t/m Z","1","2005-05-17","Karin"
"615",NULL,"450","10",,"1","Uitnodigingen","1","2005-03-23","Trudi"
"616",NULL,"450","10",,"1","Publiciteit","1","2005-03-23","Trudi"
"617",NULL,"450","10",,"1","Catalogi","1","2005-03-23","Trudi"
"618",NULL,"2659","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"619",NULL,"2756","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"623",NULL,"2503","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"624",NULL,"301","1",,"1","Correspondentie 1950 - 1960","1","2005-04-05","Karin"
"625",NULL,"301","1",,"1","Correspondentie 1960 - 1970","1","2005-04-05","Karin"
"626",NULL,"301","1",,"1","Correspondentie 1970 - 1980","1","2005-04-05","Karin"
"627",NULL,"301","1",,"1","Correspondentie 1980 - 1990","1","2005-04-05","Karin"
"628",NULL,"104","10",,"1","De Beyerd","1","2005-04-12","Trudi"
"629",NULL,NULL,"13","<p></p><p>Ben Bos was van 1963 tot 1991 verbonden aan Total Design waar hij vanaf 1966 als creatief directeur werkte. Van 1991 tot 1993 werkte hij als design director bij Ontwerpstudio 2D3D. Vervolgens tot 1997 als zelfstandig ontwerper/adviseur. En vanaf 1997 werkt hij voor het door hem opgerichte FORMatie2.</p><p></p>","1","Loopbaan","1","2006-11-05","KvdH"
"630",NULL,"1064","13",,"1","FNV","1","2005-04-20","Suzanne"
"631",NULL,"1064","13",,"1","Vereniging Hulp Voor Onbehuisden VHVO","1","2005-07-04","Trudi"
"633",NULL,"301","1",,"1","Correspondentie en bijlagen 1950 - 1990","1","2005-04-21","Karin"
"635",NULL,"95","1",,"0","Stukken betreffende het woonhuis","1","2005-04-21","Karin"
"636",NULL,"95","1",,"0","Stukken betreffende de familie Schrofer","1","2005-04-21","Karin"
"637",NULL,"95","1",,"0","Stukken betreffende het persoonlijk leven","1","2005-04-21","Karin"
"638",NULL,"302","1",,"1","Werk van studenten Kunst Academie Arnhem","1","2005-06-22","Karin"
"639",NULL,"1064","13",,"1","Stichting Kunst &amp; Bedrijf","1","2005-04-25","Suzanne"
"640",NULL,"1064","13",,"1","Staatsbedrijf der PTT / NV Koninklijke PTT Nederland","1","2005-05-30","Suzanne"
"641",NULL,"1622","13",,"1","Fepapost '94","1","2005-04-26","Suzanne"
"642",NULL,"640","13",,"1","Postzegel Interparlementaire Unie","1","2005-04-26","Suzanne"
"643",NULL,"640","13",,"1","Postzegel weg- en railvervoer en binnenscheepvaart","1","2005-04-26","Suzanne"
"644",NULL,"1064","13",,"1","De Bijenkorf","1","2005-04-27","Suzanne"
"645",NULL,"644","13",,"1","Logo Bijenkorf Beheer NV","1","2005-05-03","Suzanne"
"647",NULL,"186","1",,"1","Opdrachten 1950-1970","1","2005-04-29","Karin"
"648",NULL,"186","1",,"1","Opdrachten 1970-1990","1","2005-04-29","Karin"
"649",NULL,"647","1",,"1","Huisstijlen","1","2005-04-29","Karin"
"650",NULL,"647","1",,"1","Briefpapier en enveloppen","1","2005-04-29","Karin"
"651",NULL,"647","1",,"1","Gelegenheidsdrukwerk","1","2005-04-29","Karin"
"652",NULL,"648","1",,"1","Huisstijlen","1","2005-04-29","Karin"
"653",NULL,"648","1",,"1","Briefpapier en enveloppen","1","2005-04-29","Karin"
"654",NULL,"648","1",,"1","Gelegenheidsdrukwerk","1","2005-04-29","Karin"
"655",NULL,"652","1",,"1","Friederichs","1","2005-04-29","Karin"
"656",NULL,"644","13",,"1","De Bijenkorf Eindhoven","1","2005-05-02","Suzanne"
"657",NULL,"629","13",,"1","Besturen en jurylidmaatschappen","1","2007-02-15","KvdH"
"658",NULL,NULL,"13","<p></p><p>Bevat stukken betreffende jeugd, militaire diensttijd, opleiding en andere persoonlijke stukken<br /></p><p></p>","1","Algemeen biografische stukken","1","2007-02-15","KvdH"
"659",NULL,NULL,"13",,"1","Verzameld materiaal","1","2005-05-03","Trudi"
"660",NULL,"644","13",,"1","Publicaties De Bijenkorf","1","2005-05-04","Suzanne"
"661",NULL,"161","1",,"1","Boek(omslag)en","1","2005-05-04","Karin"
"662",NULL,"161","1",,"1","Tijdschriften","1","2005-05-04","Karin"
"664",NULL,"644","13",,"1","Documentatie De Bijenkorf","1","2005-05-04","Suzanne"
"665",NULL,"644","13",,"1","Beeldmateriaal De Bijenkorf","1","2005-05-04","Suzanne"
"666",NULL,"661","1",,"1","A.S.C. Communications","1","2005-05-04","Karin"
"667",NULL,"1064","13",,"1","IBM","1","2005-05-09","Trudi"
"669",NULL,"138","1",,"1","Briefpapier en enveloppen","1","2005-05-10","Karin"
"670",NULL,"138","1","<p>Dit boek is gemaakt voor Arnold Hugo Ingen Housz, ingenieur. Op het moment van zijn afscheid als voorzitter van de directie van de koninklijke Nederlansche Hoogovens en Staalfabrieken n.v. en de daarbij aangesloten bedrijven te IJmuiden, in december 1958, wil het met de spiegel van de verbeelding iets overbrengen van het bedrijf, waaraan hij meer dan veertig jaren zijn talenten wijdde, het bedrijf dat is als een vuur aan zee</p>","1","Vuur aan zee","1","2005-05-10","Karin"
"671",NULL,"138","1",,"1","Jaarverslagen","1","2005-05-10","Karin"
"672",NULL,"138","1",,"1","Logo en huisstijl","1","2005-10-19","Karin"
"673",NULL,"657","13",,"1","Nederlands Archief Grafisch Ontwerpers","1","2005-05-11","Suzanne"
"674",NULL,"673","13",,"1","NAGO Nieuws","1","2005-05-11","Suzanne"
"675",NULL,"673","13",,"1","Pilotproject Dick Elffers","1","2005-05-17","Suzanne"
"676",NULL,"673","13",,"1","Huisstijlprogramma","1","2005-05-17","Suzanne"
"678",NULL,"673","13",,"1","Correspondentie en documentatie","1","2005-05-17","Suzanne"
"680",NULL,"149","1",,"1","Leids Studenten Orkest","1","2005-05-30","Karin"
"681",NULL,"987","1",,"1","Fodor 1974","1","2005-05-30","Karin"
"682",NULL,"1622","13",,"1","Electro-Watt","1","2005-06-01","Suzanne"
"683",NULL,"834","13",,"1","Briefpapieren Ben Bos","1","2006-11-05","KvdH"
"684",NULL,"1622","13",,"1","Galerie Podion","1","2005-06-01","Suzanne"
"685",NULL,"1621","13",,"1","Misset","1","2005-06-02","Suzanne"
"686",NULL,"1064","13","<p>Levensverzekeringsmaatschappij</p>","1","De Nederlanden van 1870 / Hercules","1","2005-06-02","Trudi"
"687",NULL,"1064","13",,"1","De Gruyter NV","1","2005-06-02","Trudi"
"688",NULL,"1064","13",,"1","Ockeloen &amp; Kiene","1","2005-06-06","Suzanne"
"689",NULL,NULL,"5",,"1","Opdrachten","1","2009-12-22","Linda Kool"
"693",NULL,"3457","5",,"1","Agatha Christie","1","2005-06-07","Trudi"
"694",NULL,"1064","13",,"1","Varekamp VIV","1","2005-06-07","Suzanne"
"698",NULL,"1064","13",,"1","Koninklijk Instituut voor de Tropen","1","2005-06-13","Suzanne"
"700",NULL,"1064","13",,"1","Furness NV","1","2005-06-14","Suzanne"
"701",NULL,"1064","13","<p>Elektronische groothandel en importeur van o.a Indesit witgoed</p>","1","Fraay en Korper NV","1","2005-06-15","Trudi"
"702",NULL,"1064","13",,"1","Randstad Holding NV","1","2010-03-04","Linda Kool"
"704",NULL,"629","13","<p></p><p>Ahrend is een van de belangrijkste opdrachtgevers voor Ben Bos geweest. Hij is 46 jaar met dit bedrijf verbonden gebleven. Vanaf 1953, als reclame-assistent waarna zijn functie uitgroeide tot bedrijfsjournalist, copywriter en later ontwerper en artdirector. Toen Ben Bos in 1963 naar Total Design ging bleef hij voor Ahrend werken en daarna ook vanuit 2D3D en zijn eigen bureau FORmatie2.<br /></p><p></p>","1","1. Ahrend","1","2006-11-05","KvdH"
"705",NULL,"704","13","<p></p><p>Activiteiten tgv 100 jaar Ahrend <br /> </p><p></p>","1","100 jaar Ahrend 1896-1996","1","2005-07-27","Trudi"
"706",NULL,"702","13",,"1","Randstad Staffing Services","1","2005-06-22","Suzanne"
"707",NULL,"704","13","<p></p><p>Etage op het hoofdkantoor in Amsterdam is in 1998 ingericht tot expositieruimte voor de meubelcollectie.</p><p></p>","1","Ahrend Museum","1","2005-06-27","Trudi"
"708",NULL,"98","1",,"1","Publicaties","1","2005-06-22","Karin"
"709",NULL,"98","1",,"1","Verzamelde teksten en toespraken","1","2005-06-22","Karin"
"710",NULL,"98","1",,"1","Divers materiaal","1","2005-06-22","Karin"
"712",NULL,"704","13","<p></p><p>In 1996 werd tgv het 100-jarig bestaan aan Ahrend het predikaat &quot;Koninklijk&quot; verleend. Aan het bestaande logo van Ahrend werd een kroon toegevoegd.</p><p></p>","1","Koninklijke Ahrend NV","1","2005-06-28","Trudi"
