"id","fk_lijsten","fk_object","fk_persoon_instelling","ranking","is_ontwerp"
"87797","25","24210","1925",NULL,NULL
"87798","27","24211","5182",NULL,"1"
"87799","27","24211","1700",NULL,"1"
"87800","25","24211","1925",NULL,NULL
"87801","27","24205","1700",NULL,"1"
"87802","27","24205","1739",NULL,"1"
"87803","25","24205","5466",NULL,NULL
"87804","316","24205","1747",NULL,NULL
"87810","27","24214","1700",NULL,"1"
"87811","27","24216","1700",NULL,"1"
"87821","27","24220","1700",NULL,"1"
"87829","27","24222","2514","3","1"
"87830","27","24222","2337","2","1"
"87831","27","24222","2588","1","1"
"87832","25","24222","953","4",NULL
"87833","85","24222","5470","5",NULL
"87834","27","24229","5090",NULL,"1"
"87835","27","24229","4936",NULL,"1"
"87836","25","24229","4101",NULL,NULL
"87837","316","24229","5087",NULL,NULL
"87838","27","24232","4936",NULL,"1"
"87839","316","24232","5087",NULL,NULL
"87845","27","24236","4936",NULL,"1"
"87846","316","24236","5472",NULL,NULL
"87847","27","24234","4936",NULL,"1"
"87848","25","24234","1891",NULL,NULL
"87849","84","24234","5471",NULL,NULL
"87855","27","24244","4936",NULL,"1"
"87856","27","24245","4936",NULL,"1"
"87857","27","24247","4936",NULL,"1"
"87858","27","24108","4936",NULL,"1"
"87859","316","24108","5450",NULL,NULL
"87860","316","24108","2343",NULL,NULL
"87862","27","24249","4936",NULL,"1"
"87864","27","24250","4936",NULL,"1"
"87865","27","24251","4946",NULL,"1"
"87866","27","24251","4936",NULL,"1"
"87867","84","24251","5471",NULL,NULL
"87868","25","24251","1891",NULL,NULL
"87869","27","24252","4936",NULL,"1"
"87871","27","24253","4936",NULL,"1"
"87872","25","24253","740",NULL,NULL
"87873","27","24254","4936",NULL,"1"
"87876","27","24256","4936",NULL,"1"
"87877","316","24256",NULL,NULL,NULL
"87878","27","24257","4936",NULL,"1"
"87885","27","24261","4936",NULL,"1"
"87886","27","24263","4936",NULL,"1"
"87906","27","24267","1700",NULL,"1"
"87907","27","24267","5175",NULL,"1"
"87908","316","24267","5474",NULL,NULL
"87909","27","24268","1700",NULL,"1"
"87910","27","24204","1700",NULL,"1"
"87924","25","24281","572",NULL,NULL
"87925","316","24281","3522",NULL,NULL
"87926","25","24281","47",NULL,NULL
"87927","334","24281","1630","1",NULL
"87992","27","24284","1700","3","1"
"87993","27","24284","3898","2","1"
"87994","27","24284","3914","1","1"
"87995","25","24284","567","4",NULL
"88033","27","24287","1700",NULL,"1"
"88057","27","24291","1700","1","1"
"88058","25","24291","567","2",NULL
"88063","27","24292","1630",NULL,"1"
"88064","25","24292","572",NULL,NULL
"88065","25","24292","47",NULL,NULL
"88066","316","24292","3522",NULL,NULL
"88076","27","23337","98",NULL,"1"
"88077","27","23337","1642",NULL,"1"
"88078","27","23337","4936",NULL,"1"
"88084","27","23015","98",NULL,"1"
"88085","27","23015","1700",NULL,"1"
"88086","27","23361","98",NULL,"1"
"88087","27","23361","1700",NULL,"1"
"88093","27","23448","98",NULL,"1"
"88094","27","23448","1642",NULL,"1"
"88095","27","23448","4936",NULL,"1"
"88144","27","24296","3898","8","1"
"88145","27","24296","1700","1","1"
"88146","25","24296","567","2",NULL
"88147","317","24296","1819","3",NULL
"88148","317","24296","5479","4",NULL
"88149","317","24296","5480","5",NULL
"88150","317","24296","5481","6",NULL
"88151","317","24296","5482","7",NULL
"88152","317","24296","5483","9",NULL
"88163","27","24288","1700","3","1"
"88164","27","24288","3898","2","1"
"88165","27","24288","3914","1","1"
"88166","25","24288","567","4",NULL
"88167","317","24288","3914","6",NULL
"88168","316","24288","3929","7",NULL
"88169","316","24288","5484","5",NULL
"88170","316","24288","1747","8",NULL
"88171","317","24288","1611","9",NULL
"88174","27","23014","5485",NULL,"1"
"88175","27","23014","1700",NULL,"1"
"88176","25","23014","949",NULL,NULL
"88179","27","23366","5485",NULL,"1"
"88180","27","23366","1700",NULL,"1"
"88181","25","23366","949",NULL,NULL
"88191","27","23782","5485",NULL,"1"
"88192","27","23782","1700",NULL,"1"
"88193","25","23782","1754",NULL,NULL
"88194","316","23782","1747",NULL,NULL
"88200","27","23367","5485",NULL,"1"
"88201","27","23367","1700",NULL,"1"
"88202","25","23367","5001",NULL,NULL
"88212","27","6934","5485",NULL,"1"
"88213","27","6934","1700",NULL,"1"
"88214","25","6934","1754",NULL,NULL
"88215","85","6934","511",NULL,NULL
"88219","27","23517","5485",NULL,"1"
"88220","27","23517","1700",NULL,"1"
"88221","27","23517","5294",NULL,"1"
"88222","27","23517","5180",NULL,"1"
"88223","25","23517","949",NULL,NULL
"88224","316","23517","5297",NULL,NULL
"88225","316","23517","5296",NULL,NULL
"88262","27","24307","98","3","1"
"88263","27","24307","3898","2","1"
"88264","27","24307","1700","1","1"
"88310","27","24317","5175","2","1"
"88311","27","24317","1700","1","1"
"88312","25","24317","4023","3",NULL
"88314","27","24318","1700",NULL,"1"
"88319","27","24319","5151","2","1"
"88320","27","24319","1700","1","1"
"88321","316","24319","4092","3",NULL
"88322","25","24319",NULL,"4",NULL
"88323","27","24258","4936",NULL,"1"
"88324","25","24258","5026",NULL,NULL
"88325","27","24259","4936",NULL,"1"
"88326","27","24260","4936",NULL,"1"
"88327","25","24260","5026",NULL,NULL
"88332","27","24324","4936",NULL,"1"
"88333","316","24324","1270",NULL,NULL
"88334","27","24323","5358","2","1"
"88335","27","24323","1700","1","1"
"88336","25","24323","949","4",NULL
"88337","84","24323","5490","4",NULL
"88342","27","24326","5151","2","1"
"88343","27","24326","1700","1","1"
"88344","25","24326","4023","3",NULL
"88345","27","24327","4936",NULL,"1"
"88346","316","24327","5491",NULL,NULL
"88348","27","24325","4936",NULL,"1"
"88351","27","24328","1700",NULL,"1"
"88354","27","24329","4936",NULL,"1"
"88355","25","24329","789",NULL,NULL
"88359","27","24330","5151","2","1"
"88360","27","24330","1700","1","1"
"88361","25","24330","4023","3",NULL
"88362","27","24331","5127",NULL,"1"
"88363","27","24331","1642",NULL,"1"
"88364","27","24331","4936",NULL,"1"
"88372","27","24334","1700",NULL,"1"
"88376","27","24336","4936",NULL,"1"
"88377","25","24336","1891",NULL,NULL
"88378","84","24336","2668",NULL,NULL
"88384","27","24341","1700",NULL,"1"
"88391","27","24342","4936",NULL,"1"
"88392","84","24342","5471",NULL,NULL
"88393","25","24342","1891",NULL,NULL
"88412","27","24348","1630",NULL,"1"
"88413","25","24348","47",NULL,NULL
"88418","27","24349","1700",NULL,"1"
"88438","27","24353","1700",NULL,"1"
"88457","27","24359","1700",NULL,"1"
"88476","27","24369","1700",NULL,"1"
"88479","27","24370","1739","2","1"
"88480","27","24370","1700","1","1"
"88481","25","24370","3985","3",NULL
"88494","27","15132","151",NULL,"1"
"88524","27","24362","1630",NULL,"1"
"88648","27","24398","1627",NULL,"1"
"88649","27","24398","1630",NULL,"1"
"88650","25","24398","47","3",NULL
"88685","27","22497","4936",NULL,"1"
"88687","27","24404","4936",NULL,"1"
"88698","27","24406","3745","2","1"
"88699","27","24406","1700","1","1"
"88709","27","24411","4936",NULL,"1"
"88710","27","24410","1700",NULL,"1"
"88713","27","24413","4936",NULL,"1"
"88715","27","24408","4936",NULL,"1"
"88718","27","24416","1700",NULL,"1"
"88720","27","24417","1700",NULL,"1"
"88722","27","24415","1700",NULL,"1"
"88724","27","24420","1700",NULL,"1"
"88725","27","24103","4938",NULL,"1"
"88726","25","24103","88",NULL,NULL
"88727","84","24103","4722",NULL,NULL
"88770","27","24429","1630",NULL,"1"
"88912","27","24456","5375","3","1"
"88913","27","24456","5151","2","1"
"88914","27","24456","1700","1","1"
"88915","316","24456","5158","4",NULL
"88916","316","24456","5521","5",NULL
"88932","27","24461","1630","2","1"
"88933","332","24461","1630",NULL,NULL
"88934","316","24461","22","3",NULL
"88935","329","24461","4874","4",NULL
"88936","25","24461","4409","5",NULL
"88937","316","24461","468","3",NULL
"88972","27","24472","5336","2","1"
"88973","27","24472","1700","1","1"
"88974","25","24472","1176","3",NULL
"88979","27","24475","1630",NULL,"1"
"88980","27","24474","5336","2","1"
"88981","27","24474","1700","1","1"
"88982","25","24474","1176","3",NULL
"88985","27","24477","1630",NULL,"1"
"88988","27","24478","1700","1","1"
"88989","25","24478","1176","2",NULL
"88999","27","24481","1700","1","1"
"89004","27","24484","1700","1","1"
"89009","27","23398","1700",NULL,"1"
"89010","25","23398","1880",NULL,NULL
"89011","84","23398","1200",NULL,NULL
"89012","84","23398","5155",NULL,NULL
"89013","316","23398","1747",NULL,NULL
"89014","334","23398","5154",NULL,NULL
"89015","334","23398","1745",NULL,NULL
"89016","334","23398","5195",NULL,NULL
"89017","334","23398","2954",NULL,NULL
"89052","27","23774","1700",NULL,"1"
"89053","25","23774","4845",NULL,NULL
"89056","333","23778","5325",NULL,NULL
"89057","333","23778","1700",NULL,NULL
"89122","27","23839","1700",NULL,"1"
"89123","25","23839","5338",NULL,NULL
"89237","27","22079","4945",NULL,"1"
"89238","27","22079","4936",NULL,"1"
"89239","25","22079","2212",NULL,NULL
"89252","27","24004","1700",NULL,"1"
"89333","27","22829","4945",NULL,"1"
"89334","27","22829","4936",NULL,"1"
"89335","25","22829","2212",NULL,NULL
"89336","27","22491","4936",NULL,"1"
"89351","27","22977","1642",NULL,"1"
"89352","27","22977","4936",NULL,"1"
"89353","27","22977","5127",NULL,"1"
"89354","27","22977","5178",NULL,"1"
"89355","25","22977","1907",NULL,NULL
"89356","393","22977","4737",NULL,NULL
"89436","27","23180","4936",NULL,"1"
"89447","27","24505","5170",NULL,"1"
"89448","27","24505","5367",NULL,"1"
"89449","27","24505","1745",NULL,"1"
"89450","27","24505","1700",NULL,"1"
"89451","25","24505","2005",NULL,NULL
"89452","316","24505","5530",NULL,NULL
"89453","316","24505","5116",NULL,NULL
"89454","316","24505","5528",NULL,NULL
"89455","383","24505","5527",NULL,NULL
"89456","393","24505","4487",NULL,NULL
"89572","27","24549","5540","2","1"
"89573","27","24549","1700","1","1"
"89574","25","24549","5541","3",NULL
"89624","27","24571","1700",NULL,"1"
"89627","27","24374","1700",NULL,"1"
"89628","27","24576","1700",NULL,"1"
"89633","27","24582","1700",NULL,"1"
"89634","27","24595","1700",NULL,"1"
"89651","27","24596","1700",NULL,"1"
"89656","27","3507","681",NULL,"1"
"89657","27","20995","1627",NULL,"1"
"89658","27","20995","151",NULL,"1"
"89659","27","13466","2983",NULL,"1"
"89660","27","17734","2479",NULL,"1"
"89661","27","24451","1630",NULL,"1"
"89662","27","24437","1630",NULL,"1"
"89663","27","24450","1630",NULL,"1"
"89664","27","409","1",NULL,"1"
"89665","25","409","15",NULL,NULL
"89666","27","57","1",NULL,"1"
"89667","25","57","7",NULL,NULL
"89668","27","17739","2479",NULL,"1"
"89669","27","64","1",NULL,"1"
"89670","84","64","14",NULL,NULL
"89671","27","97","1",NULL,"1"
"89672","27","96","1",NULL,"1"
"89673","27","54","1",NULL,"1"
"89674","25","54","7",NULL,NULL
"89675","27","21889","2479",NULL,"1"
"89676","317","21889","2479",NULL,NULL
"89677","27","13891","151",NULL,"1"
"89678","27","21890","2479",NULL,"1"
"89679","317","21890","2479",NULL,NULL
"89680","27","17738","2479",NULL,"1"
"89681","27","63","1",NULL,"1"
"89682","27","3005","681",NULL,"1"
"89683","27","17736","2479",NULL,"1"
"89684","27","17735","2479",NULL,"1"
"89685","27","17737","2479",NULL,"1"
"89686","27","10184","2280",NULL,"1"
"89687","332","10184","2280",NULL,NULL
"89688","27","95","1",NULL,"1"
"89689","27","1006","1",NULL,"1"
"89691","27","5419","940",NULL,"1"
"89692","27","17159","3914",NULL,"1"
"89693","27","2143","456",NULL,"1"
"89694","27","21585","1499",NULL,"1"
"89696","27","21591","1499",NULL,"1"
"89697","27","21546","1499",NULL,"1"
"89698","27","5624","940",NULL,"1"
"89699","85","5624","8",NULL,NULL
"89700","27","21568","1499",NULL,"1"
"89701","27","11657","158",NULL,"1"
"89702","27","11588","158",NULL,"1"
"89703","25","11588","15",NULL,NULL
"89704","84","11588","1",NULL,NULL
"89705","27","20088","4858",NULL,"1"
"89706","27","20088","4862",NULL,"1"
"89707","27","20088","4861",NULL,"1"
"89708","27","11589","158",NULL,"1"
"89711","27","5587","1292",NULL,"1"
"89712","85","5587","137",NULL,NULL
"89713","27","5674","1292",NULL,"1"
"89714","85","5674","137",NULL,NULL
"89718","27","11421","158",NULL,"1"
"89719","85","11421","137",NULL,NULL
"89743","27","13755","5555",NULL,"1"
"89744","85","13755","1996",NULL,NULL
"89771","27","24612","5282","3","1"
"89772","27","24612","1636","2","1"
"89773","27","24612","1630","1","1"
"89774","25","24612","36","5",NULL
"89775","316","24612","3155","4",NULL
"89776","393","24612","4424","6",NULL
"89806","27","23965","1700",NULL,"1"
"89808","27","23960","1700",NULL,"1"
"89841","27","24618","1700",NULL,"1"
"89842","25","24618","5001",NULL,NULL
"89843","27","23855","4945",NULL,"1"
"89844","27","23855","1642",NULL,"1"
"89845","27","23855","4938",NULL,"1"
"89846","25","23855","1925",NULL,NULL
"89847","393","23855","5138",NULL,NULL
"89866","27","24097","1642",NULL,"1"
"89867","27","24097","4936",NULL,"1"
"89868","25","24097","1925",NULL,NULL
"89869","84","24097","5443",NULL,NULL
"89882","27","24063","5144",NULL,"1"
"89883","27","24063","4945",NULL,"1"
"89884","27","24063","1642",NULL,"1"
"89885","27","24063","4938",NULL,"1"
"89886","25","24063","1925",NULL,NULL
"89887","84","24063","5443",NULL,NULL
"89888","27","24065","5144",NULL,"1"
"89889","27","24065","4945",NULL,"1"
"89890","27","24065","1642",NULL,"1"
"89891","27","24065","4938",NULL,"1"
"89892","25","24065","1925",NULL,NULL
"89893","84","24065","5443",NULL,NULL
"89914","27","24627","1700",NULL,"1"
"89916","333","24614","1630","1",NULL
"89917","333","24614","1627","2",NULL
"89918","316","24614","4488","3",NULL
"89919","316","24614","468","4",NULL
"89920","329","24614","5562","5",NULL
"89921","25","24614","36","6",NULL
"89922","25","24614","2773","7",NULL
"89923","393","24614","4487","8",NULL
"89933","27","24638","1642",NULL,"1"
"89934","27","24638","4938",NULL,"1"
"89935","27","24638","5144",NULL,"1"
"89936","27","24638","4945",NULL,"1"
"89937","25","24638","1925",NULL,NULL
"89938","84","24638","5443",NULL,NULL
"89940","27","24639","5144",NULL,"1"
"89941","27","24639","4945",NULL,"1"
"89942","27","24639","1642",NULL,"1"
"89943","27","24639","4938",NULL,"1"
"89944","84","24639","5443",NULL,NULL
"89945","25","24639","1925",NULL,NULL
"89948","27","24641","1630",NULL,"1"
"89949","27","24020",NULL,NULL,"1"
"89950","25","24020","2447",NULL,NULL
"89951","316","24020","5360",NULL,NULL
"89952","27","24026","4936",NULL,"1"
"89953","25","24026","2447",NULL,NULL
"89954","316","24026","5404",NULL,NULL
"89955","27","21716","4940",NULL,"1"
"89956","27","21716","4939",NULL,"1"
"89957","27","21716","1642",NULL,"1"
"89958","27","21716","4936",NULL,"1"
"89959","25","21716","1907",NULL,NULL
"89960","316","21716","4941",NULL,NULL
"89961","316","21716","1747",NULL,NULL
"89962","27","21834","4936",NULL,"1"
"89980","27","21938","4936",NULL,"1"
"89981","27","21938","1642",NULL,"1"
"89982","25","21938","1711",NULL,NULL
"89983","329","21938","4971",NULL,NULL
"89984","329","21938","4972",NULL,NULL
"89985","333","21938","4969",NULL,NULL
"89986","393","21938","4970",NULL,NULL
"89987","27","21937","1642",NULL,"1"
"89988","27","21937","4936",NULL,"1"
"89989","329","21937","4968",NULL,NULL
"89990","329","21937","4967",NULL,NULL
"89991","27","21840","98",NULL,"1"
"89992","27","21840","4936",NULL,"1"
"90002","27","21837","98",NULL,"1"
"90003","27","21837","4936",NULL,"1"
"90004","317","21837","4960",NULL,NULL
"90005","317","21837","4961",NULL,NULL
"90006","317","21837","1819",NULL,NULL
"90007","317","21837","4962",NULL,NULL
"90008","329","21837","3518",NULL,NULL
"90009","27","21967","1642",NULL,"1"
"90010","27","21967","4938",NULL,"1"
"90011","25","21967","1925",NULL,NULL
"90012","329","21967","5002",NULL,NULL
"90013","393","21967","4424",NULL,NULL
"90014","27","21969","4946",NULL,"1"
"90015","27","21969","98",NULL,"1"
"90016","27","21969","1642",NULL,"1"
"90017","27","21969","4936",NULL,"1"
"90018","25","21969","5004",NULL,NULL
"90022","27","22073","5028",NULL,"1"
"90023","27","22073","4945",NULL,"1"
"90024","27","22073","4936",NULL,"1"
"90025","27","22182","4936",NULL,"1"
"90026","27","22201","4936",NULL,"1"
"90032","27","22288","5051",NULL,"1"
"90033","27","22288","4945",NULL,"1"
"90034","27","22288","1642",NULL,"1"
"90035","27","22288","4936",NULL,"1"
"90036","25","22288","5052",NULL,NULL
"90037","25","22288","5053",NULL,NULL
"90038","25","22288","5054",NULL,NULL
"90039","25","22288","5055",NULL,NULL
"90040","25","22288","2005",NULL,NULL
"90041","25","22288","5056",NULL,NULL
"90042","393","22288","5057",NULL,NULL
"90045","27","22414","1642",NULL,"1"
"90046","27","22414","4936",NULL,"1"
"90047","25","22414","5001",NULL,NULL
"90048","84","22414","2668",NULL,NULL
"90049","334","22414","4945",NULL,NULL
"90050","393","22414","5082",NULL,NULL
"90056","27","22569","4936",NULL,"1"
"90057","25","22569","789",NULL,NULL
"90064","27","23851","4936",NULL,"1"
"90070","27","24646","5282","2","1"
"90071","27","24646","1630","1","1"
"90072","25","24646","89","3",NULL
"90093","27","24055","5135",NULL,"1"
"90094","27","24055","4936",NULL,"1"
"90095","25","24055","1925",NULL,NULL
"90096","316","24055","5135",NULL,NULL
"90097","316","24055","5414",NULL,NULL
"90101","27","24111","1642",NULL,"1"
"90102","27","24111","4938",NULL,"1"
"90103","316","24111","1747",NULL,NULL
"90104","27","24113","4945",NULL,"1"
"90105","27","24113","4938",NULL,"1"
"90106","316","24113","3929",NULL,NULL
"90107","27","24115","98",NULL,"1"
"90108","27","24115","4936",NULL,"1"
"90109","25","24115","5452",NULL,NULL
"90110","84","24115","5453",NULL,NULL
"90111","84","24115","5451",NULL,NULL
"90114","27","24650","1636","2","1"
"90115","27","24650","1630","1","1"
"90116","316","24650","2996","3",NULL
"90117","25","24650","807","4",NULL
"90118","393","24650","5290","4",NULL
"90119","316","24650","3207","3",NULL
"90126","27","24119","4936",NULL,"1"
"90130","27","24233","4936",NULL,"1"
"90131","27","24240","4936",NULL,"1"
"90132","27","24240","5000",NULL,"1"
"90164","27","24663","1627","3","1"
"90165","27","24663","3621","2","1"
"90166","27","24663","1630","1","1"
"90170","27","24136","5572","2","1"
"90171","27","24136","1630","1","1"
"90184","27","24672","5456","2","1"
"90185","27","24672","1630","1","1"
"90186","25","24672","5575",NULL,NULL
"90187","27","24674","5198",NULL,"1"
"90188","27","24674","1700",NULL,"1"
"90192","27","24683","1700",NULL,"1"
"90198","27","24675","5572","2","1"
"90199","27","24675","1630","1","1"
"90200","27","24671","5456","2","1"
"90201","27","24671","1630","1","1"
"90202","27","24695","5572","2","1"
"90203","27","24695","1630","1","1"
"90206","27","24696","5572","2","1"
"90207","27","24696","1630","1","1"
"90225","27","3989","954",NULL,"1"
"90226","27","3988","954",NULL,"1"
"90227","25","3988","816",NULL,NULL
"90228","85","3988","1060",NULL,NULL
"90229","27","3764","954",NULL,"1"
"90232","27","24702","5456",NULL,"1"
"90233","27","24702","1630",NULL,"1"
"90234","27","4023","940",NULL,"1"
"90235","27","3683","940",NULL,"1"
"90236","27","3684","940",NULL,"1"
"90239","27","3514","942",NULL,"1"
